iter	Logloss
159	0.0001142384717
160	0.0001142384717
161	0.0001142365416
162	0.0001142365416
163	0.0001142365416
164	0.0001142365416
165	0.0001142342387
166	0.0001142342387
167	0.0001142342387
168	0.0001142342387
169	0.0001142312995
170	0.0001142312995
171	0.0001142312995
172	0.0001142312995
173	0.0001142312995
174	0.0001142312995
175	0.0001142312995
176	0.000114230573
177	0.000114230573
178	0.000114230573
179	0.000114230573
180	0.0001142289396
181	0.0001142289396
182	0.0001142289396
183	0.0001142289396
184	0.0001142289396
185	0.0001142289396
186	0.0001142289396
187	0.0001142289396
188	0.0001142270318
189	0.0001142270318
190	0.0001142270318
191	0.0001142270318
192	0.0001142261459
193	0.0001142261459
194	0.0001142261459
195	0.0001142261459
196	0.0001142244812
197	0.0001142231274
198	0.0001142231274
199	0.0001142231274
200	0.0001142231274
201	0.0001142231274
202	0.0001142231274
203	0.00011422059
204	0.00011422059
205	0.0001142215953
206	0.0001142186095
207	0.0001142186095
208	0.0001142147851
209	0.0001142147851
210	0.0001142147851
211	0.0001142133999
212	0.0001142133999
213	0.0001142133999
214	0.0001142133999
215	0.0001142119487
216	0.0001142119487
217	0.0001142119487
218	0.0001142108298
219	0.0001142108298
220	0.0001142108298
221	0.0001142108298
222	0.0001142108298
223	0.0001142108298
224	0.0001142108298
225	0.0001142108298
226	0.0001142108298
227	0.0001142108298
228	0.0001142108298
229	0.0001142108298
230	0.0001142108298
231	0.0001142108298
232	0.0001142108298
233	0.0001142108298
234	0.0001142108298
235	0.0001142108298
236	0.0001142096591
237	0.0001142096591
238	0.0001142096591
239	0.0001142066876
240	0.0001142066876
241	0.0001142053057
242	0.000114203573
243	0.000114203573
244	0.000114203573
245	0.000114203573
246	0.000114203573
247	0.000114203573
248	0.000114203573
249	0.000114203573
250	0.000114203573
251	0.000114202107
252	0.000114202107
253	0.0001142004265
254	0.0001141989809
255	0.0001141969842
256	0.0001141969842
257	0.0001141969842
258	0.0001141969842
259	0.0001141969842
260	0.0001141947907
261	0.0001141947907
262	0.0001141947907
263	0.0001141947907
264	0.0001141939467
265	0.0001141931136
266	0.0001141931136
267	0.0001141931136
268	0.0001141931136
269	0.0001141931136
270	0.0001141931136
271	0.0001141906904
272	0.0001141906904
273	0.0001141875724
274	0.0001141875724
275	0.0001141875724
276	0.0001141875724
277	0.000114187561
278	0.0001141859
279	0.0001141859
280	0.0001141859
281	0.0001141859
282	0.0001141859
283	0.0001141859
284	0.0001141859
285	0.0001141859
286	0.0001141859
287	0.0001141846975
288	0.0001141830555
289	0.0001141830555
290	0.0001141830555
291	0.0001141830555
292	0.0001141830555
293	0.0001141830555
294	0.0001141830555
295	0.0001141830555
296	0.0001141830555
297	0.0001141830555
298	0.0001141830555
299	0.0001141830555
300	0.0001141830555
301	0.0001141830555
302	0.0001141830555
303	0.0001141830555
304	0.0001141818781
305	0.0001141818781
306	0.0001141793817
307	0.0001141793817
308	0.0001141793817
309	0.0001141793817
310	0.0001141793817
311	0.0001141793817
312	0.0001141793817
313	0.0001141793817
314	0.0001141793817
315	0.0001141793817
316	0.0001141793817
317	0.0001141793817
318	0.0001141793817
319	0.0001141793817
320	0.0001141793817
321	0.0001141793817
322	0.0001141793817
323	0.0001141793817
324	0.0001141793817
325	0.0001141793817
326	0.0001141793817
327	0.0001141793817
328	0.0001141793817
329	0.0001141793817
330	0.0001141793817
331	0.0001141793817
332	0.0001141793817
333	0.0001141793817
334	0.0001141793817
335	0.0001141793817
336	0.0001141793817
337	0.0001141793817
338	0.0001141793817
339	0.0001141793817
340	0.0001141793817
341	0.0001141793817
342	0.0001141793817
343	0.0001141793817
344	0.0001141793817
345	0.0001141793817
346	0.0001141793817
347	0.0001141793817
348	0.0001141793817
349	0.0001141793817
350	0.0001141793817
351	0.0001141793817
352	0.0001141793817
353	0.0001141793817
354	0.0001141793817
355	0.0001141793817
356	0.0001141793817
357	0.0001141793817
358	0.0001141793817
359	0.0001141793817
360	0.0001141793817
361	0.0001141793817
362	0.0001141793817
363	0.0001141793817
364	0.0001141793817
365	0.0001141793817
366	0.0001141793817
367	0.0001141793817
368	0.0001141793817
369	0.0001141793817
370	0.0001141793817
371	0.0001141793817
372	0.0001141793817
373	0.0001141793817
374	0.0001141793817
375	0.0001141793817
376	0.0001141793817
377	0.0001141793817
378	0.0001141793817
379	0.0001141793817
380	0.0001141793817
381	0.0001141793817
382	0.0001141793817
383	0.0001141793817
384	0.0001141793817
385	0.0001141793817
386	0.0001141793817
387	0.0001141793817
388	0.0001141793817
389	0.0001141793817
390	0.0001141793817
391	0.0001141793817
392	0.0001141793817
393	0.0001141793817
394	0.0001141793817
395	0.0001141793817
396	0.0001141793817
397	0.0001141793817
398	0.0001141793817
399	0.0001141793817
400	0.0001141793817
401	0.0001141793817
402	0.0001141793817
403	0.0001141793817
404	0.0001141793817
405	0.0001141793817
406	0.0001141793817
407	0.0001141793817
408	0.0001141793817
409	0.0001141793817
410	0.0001141793817
411	0.0001141793817
412	0.0001141793817
413	0.0001141793817
414	0.0001141793817
415	0.0001141793817
416	0.0001141793817
417	0.0001141793817
418	0.0001141793817
419	0.0001141793817
420	0.0001141793817
421	0.0001141793817
422	0.0001141793817
423	0.0001141793817
424	0.0001141793817
425	0.0001141793817
426	0.0001141793817
427	0.0001141793817
428	0.0001141793817
429	0.0001141793817
430	0.0001141793817
431	0.0001141793817
432	0.0001141793817
433	0.0001141793817
434	0.0001141793817
435	0.0001141793817
436	0.0001141793817
437	0.0001141793817
438	0.0001141793817
439	0.0001141793817
440	0.0001141793817
441	0.0001141793817
442	0.0001141793817
443	0.0001141793817
444	0.0001141793817
445	0.0001141793817
446	0.0001141793817
447	0.0001141793817
448	0.0001141793817
449	0.0001141793817
450	0.0001141793817
451	0.0001141793817
452	0.0001141793817
453	0.0001141793817
454	0.0001141793817
455	0.0001141793817
456	0.0001141793817
457	0.0001141793817
458	0.0001141793817
459	0.0001141793817
460	0.0001141793817
461	0.0001141793817
462	0.0001141793817
463	0.0001141793817
464	0.0001141793817
465	0.0001141793817
466	0.0001141793817
467	0.0001141793817
468	0.0001141793817
469	0.0001141793817
470	0.0001141793817
471	0.0001141793817
472	0.0001141793817
473	0.0001141793817
474	0.0001141793817
475	0.0001141793817
476	0.0001141793817
477	0.0001141793817
478	0.0001141793817
479	0.0001141793817
480	0.0001141793817
481	0.0001141793817
482	0.0001141793817
483	0.0001141793817
484	0.0001141793817
485	0.0001141793817
486	0.0001141793817
487	0.0001141793817
488	0.0001141793817
489	0.0001141793817
490	0.0001141793817
491	0.0001141793817
492	0.0001141793817
493	0.0001141793817
494	0.0001141793817
495	0.0001141793817
496	0.0001141793817
497	0.0001141793817
498	0.0001141793817
499	0.0001141793817
500	0.0001141793817
501	0.0001141793817
502	0.0001141793817
503	0.0001141793817
504	0.0001141793817
505	0.0001141793817
506	0.0001141793817
507	0.0001141793817
508	0.0001141793817
509	0.0001141793817
510	0.0001141793817
511	0.0001141793817
512	0.0001141793817
513	0.0001141793817
514	0.0001141793817
515	0.0001141793817
516	0.0001141793817
517	0.0001141793817
518	0.0001141793817
519	0.0001141793817
520	0.0001141793817
521	0.0001141793817
522	0.0001141793817
523	0.0001141793817
524	0.0001141793817
525	0.0001141793817
526	0.0001141793817
527	0.0001141793817
528	0.0001141793817
529	0.0001141793817
530	0.0001141793817
531	0.0001141793817
532	0.0001141793817
533	0.0001141793817
534	0.0001141793817
535	0.0001141793817
536	0.0001141793817
537	0.0001141793817
538	0.0001141793817
539	0.0001141793817
540	0.0001141793817
541	0.0001141793817
542	0.0001141793817
543	0.0001141793817
544	0.0001141793817
545	0.0001141793817
546	0.0001141793817
547	0.0001141793817
548	0.0001141793817
549	0.0001141793817
550	0.0001141793817
551	0.0001141793817
552	0.0001141793817
553	0.0001141793817
554	0.0001141793817
555	0.0001141793817
556	0.0001141793817
557	0.0001141793817
558	0.0001141793817
559	0.0001141793817
560	0.0001141793817
561	0.0001141793817
562	0.0001141793817
563	0.0001141793817
564	0.0001141793817
565	0.0001141793817
566	0.0001141793817
567	0.0001141793817
568	0.0001141793817
569	0.0001141793817
570	0.0001141793817
571	0.0001141793817
572	0.0001141793817
573	0.0001141793817
574	0.0001141793817
575	0.0001141793817
576	0.0001141793817
577	0.0001141793817
578	0.0001141793817
579	0.0001141793817
580	0.0001141793817
581	0.0001141793817
582	0.0001141793817
583	0.0001141793817
584	0.0001141793817
585	0.0001141793817
586	0.0001141793817
587	0.0001141793817
588	0.0001141793817
589	0.0001141793817
590	0.0001141793817
591	0.0001141793817
592	0.0001141793817
593	0.0001141793817
594	0.0001141793817
595	0.0001141793817
596	0.0001141793817
597	0.0001141793817
598	0.0001141793817
599	0.0001141793817
600	0.0001141793817
601	0.0001141793817
602	0.0001141793817
603	0.0001141793817
604	0.0001141793817
605	0.0001141793817
606	0.0001141793817
607	0.0001141793817
608	0.0001141793817
609	0.0001141793817
610	0.0001141793817
611	0.0001141793817
612	0.0001141793817
613	0.0001141793817
614	0.0001141793817
615	0.0001141793817
616	0.0001141793817
617	0.0001141793817
618	0.0001141793817
619	0.0001141793817
620	0.0001141793817
621	0.0001141793817
622	0.0001141793817
623	0.0001141793817
624	0.0001141793817
625	0.0001141793817
626	0.0001141793817
627	0.0001141793817
628	0.0001141793817
629	0.0001141793817
630	0.0001141793817
631	0.0001141793817
632	0.0001141793817
633	0.0001141793817
634	0.0001141793817
635	0.0001141793817
636	0.0001141793817
637	0.0001141793817
638	0.0001141793817
639	0.0001141793817
640	0.0001141793817
641	0.0001141793817
642	0.0001141793817
643	0.0001141793817
644	0.0001141793817
645	0.0001141793817
646	0.0001141793817
647	0.0001141793817
648	0.0001141793817
649	0.0001141793817
650	0.0001141793817
651	0.0001141793817
652	0.0001141793817
653	0.0001141793817
654	0.0001141793817
655	0.0001141793817
656	0.0001141793817
657	0.0001141793817
658	0.0001141793817
659	0.0001141793817
660	0.0001141793817
661	0.0001141793817
662	0.0001141793817
663	0.0001141793817
664	0.0001141793817
665	0.0001141793817
666	0.0001141793817
667	0.0001141793817
668	0.0001141793817
669	0.0001141793817
670	0.0001141793817
671	0.0001141793817
672	0.0001141793817
673	0.0001141793817
674	0.0001141793817
675	0.0001141793817
676	0.0001141793817
677	0.0001141793817
678	0.0001141793817
679	0.0001141793817
680	0.0001141793817
681	0.0001141793817
682	0.0001141793817
683	0.0001141793817
684	0.0001141793817
685	0.0001141793817
686	0.0001141793817
687	0.0001141793817
688	0.0001141793817
689	0.0001141793817
690	0.0001141793817
691	0.0001141793817
692	0.0001141793817
693	0.0001141793817
694	0.0001141793817
695	0.0001141793817
696	0.0001141793817
697	0.0001141793817
698	0.0001141793817
699	0.0001141793817
700	0.0001141793817
701	0.0001141793817
702	0.0001141793817
703	0.0001141793817
704	0.0001141793817
705	0.0001141793817
706	0.0001141793817
707	0.0001141793817
708	0.0001141793817
709	0.0001141793817
710	0.0001141793817
711	0.0001141793817
712	0.0001141793817
713	0.0001141793817
714	0.0001141793817
715	0.0001141793817
716	0.0001141793817
717	0.0001141793817
718	0.0001141793817
719	0.0001141793817
720	0.0001141793817
721	0.0001141793817
722	0.0001141793817
723	0.0001141793817
724	0.0001141793817
725	0.0001141793817
726	0.0001141793817
727	0.0001141793817
728	0.0001141793817
729	0.0001141793817
730	0.0001141793817
731	0.0001141793817
732	0.0001141793817
733	0.0001141793817
734	0.0001141793817
735	0.0001141793817
736	0.0001141793817
737	0.0001141793817
738	0.0001141793817
739	0.0001141793817
740	0.0001141793817
741	0.0001141793817
742	0.0001141793817
743	0.0001141793817
744	0.0001141793817
745	0.0001141793817
746	0.0001141793817
747	0.0001141793817
748	0.0001141793817
749	0.0001141793817
750	0.0001141793817
751	0.0001141793817
752	0.0001141793817
753	0.0001141793817
754	0.0001141793817
755	0.0001141793817
756	0.0001141793817
757	0.0001141793817
758	0.0001141793817
759	0.0001141793817
760	0.0001141793817
761	0.0001141793817
762	0.0001141793817
763	0.0001141793817
764	0.0001141793817
765	0.0001141793817
766	0.0001141793817
767	0.0001141793817
768	0.0001141793817
769	0.0001141793817
770	0.0001141793817
771	0.0001141793817
772	0.0001141793817
773	0.0001141793817
774	0.0001141793817
775	0.0001141793817
776	0.0001141793817
777	0.0001141793817
778	0.0001141793817
779	0.0001141793817
780	0.0001141793817
781	0.0001141793817
782	0.0001141793817
783	0.0001141793817
784	0.0001141793817
785	0.0001141793817
786	0.0001141793817
787	0.0001141793817
788	0.0001141793817
789	0.0001141793817
790	0.0001141793817
791	0.0001141793817
792	0.0001141793817
793	0.0001141793817
794	0.0001141793817
795	0.0001141793817
796	0.0001141793817
797	0.0001141793817
798	0.0001141793817
799	0.0001141793817
